scope,gain,seed,return,length
side,0.75,4,271.5250867171109,204.0
side,1.0,0,297.48841977345467,170.0
side,1.0,0,287.086866819911,216.0
side,1.0,0,282.29655995644544,201.0
side,1.0,0,308.8467206532854,168.0
side,1.0,0,279.2781354146269,187.0
side,1.0,0,268.03797031559736,173.0
side,1.0,0,277.6277731723268,156.0
side,1.0,0,273.2061879547193,167.0
side,1.0,0,283.0957121286749,180.0
side,1.0,0,240.89747477618033,210.0
side,1.0,0,286.88606970508937,149.0
side,1.0,0,254.6202385545835,166.0
side,1.0,0,274.56958003975694,186.0
side,1.0,0,265.0382694626629,182.0
side,1.0,0,283.23636810479934,147.0
side,1.0,0,272.5688979546129,167.0
side,1.0,0,247.01899760246076,173.0
side,1.0,0,273.7002476717153,164.0
side,1.0,0,283.0899015812006,452.0
side,1.0,0,274.64798963595877,165.0
side,1.0,1,23.026726027298324,140.0
side,1.0,1,279.45014857530094,187.0
side,1.0,1,282.4277832189955,226.0
side,1.0,1,300.8606656301481,212.0
side,1.0,1,281.649433767426,164.0
side,1.0,1,269.4829677260698,192.0
side,1.0,1,292.40922064451837,214.0
side,1.0,1,267.10713753834267,182.0
side,1.0,1,307.67174437259575,294.0
side,1.0,1,280.9747776658058,233.0
side,1.0,1,288.2508186260376,221.0
side,1.0,1,268.6874526291683,204.0
side,1.0,1,278.5557343042749,212.0
side,1.0,1,276.45692472954966,182.0
side,1.0,1,273.8621480004333,206.0
side,1.0,1,242.11413499122156,167.0
side,1.0,1,274.8737912626625,186.0
side,1.0,1,242.08432353929106,830.0
side,1.0,1,263.295972276365,192.0
side,1.0,1,284.191931196203,200.0
side,1.0,2,244.54207897591496,220.0
side,1.0,2,281.4772262927761,230.0
side,1.0,2,285.29757531741336,253.0
side,1.0,2,280.8629832382833,238.0
side,1.0,2,277.69701510441325,220.0
side,1.0,2,281.6540286531846,198.0
side,1.0,2,275.72302983883145,260.0
side,1.0,2,259.3679232633113,213.0
side,1.0,2,264.64220610399923,242.0
side,1.0,2,244.70369096073858,433.0
side,1.0,2,274.5928626389673,233.0
side,1.0,2,278.03031659236115,193.0
side,1.0,2,249.22491297376658,208.0
side,1.0,2,285.03665811274846,236.0
side,1.0,2,286.09818678949523,248.0
side,1.0,2,268.44934542294584,190.0
side,1.0,2,303.0118646768665,263.0
side,1.0,2,286.7136686098182,269.0
side,1.0,2,295.12220917371604,226.0
side,1.0,2,273.9982597723318,231.0
side,1.0,3,239.9927367879422,186.0
side,1.0,3,261.63133405768207,222.0
side,1.0,3,258.1369036143943,184.0
side,1.0,3,272.3881582187056,230.0
side,1.0,3,287.8476770188049,159.0
side,1.0,3,280.3713590855154,241.0
side,1.0,3,284.96356321660744,250.0
side,1.0,3,267.6080869033163,244.0
side,1.0,3,257.6786495441306,216.0
side,1.0,3,246.96159623803527,229.0
side,1.0,3,248.70470851744284,184.0
side,1.0,3,263.04773377459844,222.0
side,1.0,3,260.02889212176495,201.0
side,1.0,3,265.19198480813407,166.0
side,1.0,3,276.25853962204974,245.0
side,1.0,3,261.67246806266394,204.0
side,1.0,3,239.06167087450524,208.0
side,1.0,3,248.61329517135601,216.0
side,1.0,3,257.29048840661073,172.0
side,1.0,3,251.332285417517,181.0
side,1.0,4,259.46139908786057,196.0
side,1.0,4,-14.067080728377412,1000.0
side,1.0,4,258.5037867212071,202.0
side,1.0,4,244.97097322117736,180.0
side,1.0,4,275.68369119394146,220.0
side,1.0,4,24.18158146321381,1000.0
side,1.0,4,265.7067732960766,165.0
side,1.0,4,268.1950031504218,194.0
side,1.0,4,30.251441879861773,83.0
side,1.0,4,275.07244645834163,197.0
side,1.0,4,273.7889297229246,223.0
side,1.0,4,237.7062684953009,177.0
side,1.0,4,272.6331575700703,214.0
side,1.0,4,248.88930768888207,174.0
side,1.0,4,298.6391111263091,238.0
side,1.0,4,272.04272363837606,192.0
side,1.0,4,220.58889892317416,305.0
side,1.0,4,299.1142414965436,232.0
side,1.0,4,281.7075026140337,228.0
side,1.0,4,271.5250867171109,204.0
